address,balance
0x0a1a1a107e45b7ced86833863f482bc5f4ed82ef,678979424224816
0x0b2b2b2076d95dda7817e785989fe353fe955ef9,6094692055093
0xb50a1f651a5acb2679c8f679d782c728f3702e53,6039117591036
